CP3,C3,F5,PO3,PO4,F6,C4,CP4
37808.62109375,21404.162109375,49622.2734375,31464.189453125,32674.87109375,-11407.0322265625,-4776.81298828125,52045.515625
37973.30859375,45186.5703125,54646.05078125,31471.431640625,32683.119140625,7256.58251953125,7323.771484375,52587.9921875
37926.63671875,50343.05078125,54006.8828125,31489.87109375,32698.408203125,14132.4248046875,9436.48046875,52293.28515625
37753.76953125,27408.01953125,48795.484375,31487.390625,32692.23828125,-3318.697265625,-2345.390625,51692.47265625
37771.0703125,17962.216796875,48474.4921875,31470.55859375,32674.333984375,-13488.29296875,-6686.21044921875,51866.27734375
37945.41015625,38763.484375,53543.46484375,31470.291015625,32673.59765625,1768.648681640625,4105.2548828125,52497.6015625
37965.73046875,52635.06640625,54972.61328125,31488.865234375,32688.953125,15157.69921875,10725.21484375,52449.32421875
37792.19140625,34203.12890625,50080.796875,31492.486328125,32690.2265625,2301.737548828125,1050.6883544921875,51799.42578125
37743.30859375,17081.1796875,47805.28125,31477.466796875,32675.072265625,-13379.2607421875,-7291.18310546875,51726.8046875
37903.703125,31754.001953125,52137.11328125,31469.083984375,32670.244140625,-3820.270263671875,567.8236694335938,52349.8125
37986.44921875,52106.3359375,55366.5625,31479.8125,32683.455078125,13932.935546875,10614.439453125,52554.6015625
37839.46484375,41111.76171875,51590.14453125,31491.212890625,32691.166015625,7737.837890625,4603.54248046875,51964.37890625
37728.82421875,18878.9296875,47695.51171875,31478.806640625,32679.162109375,-11104.8818359375,-6488.0625,51652.83984375
37850.39453125,25239.921875,50641.984375,31465.12890625,32669.10546875,-8695.251953125,-2765.15625,52174.1953125
37989.33203125,48905.12109375,55145.078125,31476.326171875,32682.8515625,10670.4306640625,9128.3623046875,52600.66796875
37889.6875,47136.3359375,53067.4375,31489.669921875,32696.1953125,12071.3486328125,7712.55810546875,52155.48828125
37736.265625,23145.18359375,48146.0546875,31484.306640625,32689.623046875,-7013.70849609375,-4449.18115234375,51659.48046875
37804.05859375,20219.765625,49274.9296875,31470.357421875,32677.75390625,-12131.0283203125,-5422.8232421875,51999.984375
37972.97265625,43529.30078125,54378.30078125,31477.935546875,32684.728515625,5852.51318359375,6489.13525390625,52574.78515625
37943.66796875,51234.28125,54320.36328125,31499.59375,32706.052734375,14671.28125,9908.9521484375,52351.421875
37767.44921875,29201.947265625,49116.87890625,31499.392578125,32706.857421875,-1761.138427734375,-1461.53564453125,51730.89453125
37765.83984375,17466.947265625,48237.3828125,31481.35546875,32693.244140625,-13633.3330078125,-6986.08154296875,51840.26171875
37937.1640625,36847.8515625,53167.6875,31476.259765625,32691.904296875,280.0226135253906,3155.68603515625,52476.81640625
37974.6484375,52763.0078125,55113.2265625,31492.552734375,32706.38671875,15075.892578125,10829.486328125,52501.22265625
37802.78515625,36123.58984375,50465.5625,31497.515625,32707.728515625,3868.48291015625,2017.9599609375,51858.90234375
37732.4453125,17300.986328125,47714.41796875,31479.478515625,32687.947265625,-12945.4140625,-7228.01708984375,51718.890625
37887.54296875,29844.470703125,51716.609375,31470.9609375,32679.36328125,-5250.6923828125,-410.9814758300781,52320.0390625
