CP3,C3,F5,PO3,PO4,F6,C4,CP4
-14209.740234375,-16890.67578125,8544.310546875,5749.5830078125,4163.66015625,54023.78125,12308.388671875,-25658.146484375
-14223.888671875,-4622.11669921875,5636.259765625,5476.1318359375,3147.102783203125,43837.28515625,16993.3359375,-25415.337890625
-14001.1982421875,13215.4453125,9780.6083984375,5657.18115234375,3739.737060546875,44375.94140625,42708.8125,-25130.0859375
-13873.79296875,28271.82421875,19489.802734375,6017.5361328125,4818.58837890625,58362.25390625,80317.140625,-24734.728515625
-13878.9560546875,52614.48046875,22844.91015625,6031.8857421875,4308.49951171875,65341.83203125,94580.9296875,-24200.1640625
-13932.064453125,58963.46875,11611.685546875,5712.36767578125,2858.765380859375,55292.3984375,76222.546875,-23572.99609375
-13971.693359375,75394.6171875,7674.671875,5683.53369140625,2937.018798828125,50669.140625,74149.3359375,-23253.947265625
-13871.37890625,94762.1796875,20453.05078125,5964.0927734375,4139.251953125,62957.8828125,84763.84375,-22900.767578125
-13496.2724609375,101205.515625,31054.146484375,6051.93505859375,4269.205078125,74058.609375,87854.6796875,-22252.544921875
-12788.83984375,89465.5546875,24499.765625,5685.74658203125,2739.4072265625,68829.2421875,74700.5234375,-21517.083984375
-11904.2470703125,72612.8984375,14873.9892578125,5432.5458984375,2071.939453125,67319.2890625,60185.08203125,-20504.013671875
-11097.6396484375,72837.6640625,23915.783203125,5711.697265625,3468.163330078125,80608.296875,66965.4375,-19286.490234375
-10424.8076171875,77768.0390625,40119.41015625,6082.78076171875,4464.2685546875,96433.7265625,82202.328125,-17389.23046875
-10154.91015625,67176.6640625,40537.765625,5931.50390625,3352.224853515625,94232.5078125,81489.8046875,-11327.4384765625
-10263.8076171875,48626.640625,29806.248046875,5627.341796875,2194.78466796875,79918.1640625,70296.2734375,-6041.13916015625
-10147.9365234375,47977.140625,35208.5546875,5747.03515625,3477.953369140625,83122.53125,76588.1953125,-4595.89794921875
-9719.3193359375,61478.84765625,54262.69921875,6059.04296875,5258.40380859375,101529.9921875,98297.53125,-4034.846923828125
-9629.1298828125,63389.18359375,58206.21484375,6083.71923828125,4489.54833984375,105175.515625,104275.703125,-3901.0048828125
-8754.595703125,47964.265625,42617.6171875,5745.96240234375,2495.39306640625,87710.1796875,88083.4765625,-3632.515625
-6214.5439453125,41721.15625,38677.38671875,5529.10546875,2962.432861328125,81222.1171875,81490.2734375,-3095.0009765625
-3648.273681640625,54207.9140625,56486.78515625,5754.8134765625,5209.3193359375,97646.0234375,96392.2890625,-2299.994140625
-4585.236328125,60371.2265625,66973.28125,6131.52978515625,5331.29296875,107687.875,104651.8828125,-1830.808837890625
-9377.0693359375,43988.09375,51323.80078125,6169.34912109375,3206.44677734375,92606.890625,89348.671875,-2054.706298828125
-10680.35546875,29358.7890625,37075.70703125,6101.95849609375,3074.4150390625,79418.265625,76171.7890625,-1895.181884765625
-9831.9052734375,35935.1640625,47579.63671875,6293.736328125,5430.6015625,91703.453125,84515.734375,-786.8259887695312
-10140.359375,45240.8203125,60530.28125,6450.6455078125,6200.66357421875,106867.921875,98632.1328125,109.50118255615234
-11442.03515625,33913.6484375,49533.0234375,6315.26123046875,4126.17626953125,97016.171875,88476.953125,-149.60020446777344
-11641.8603515625,15496.462890625,30767.486328125,6073.2587890625,3009.974853515625,78425.84375,68909.234375,-651.3744506835938
-10423.8017578125,17789.818359375,35537.99609375,6182.6259765625,4924.40185546875,83632.6875,73028.4375,-123.98511505126953
-9821.0419921875,31285.083984375,51890.08203125,6538.0185546875,6357.84130859375,101754.359375,90327.609375,411.04852294921875
-11096.3662109375,27329.36328125,47437.68359375,6684.26611328125,4759.84814453125,98805.7421875,86730.4375,-76.510009765625
-12171.4619140625,8198.57421875,25975.115234375,6333.3662109375,2753.9580078125,77386.890625,64140.8046875,-781.796875
-11358.9541015625,5696.4755859375,23884.53515625,6190.806640625,3886.252685546875,75083.546875,60957.7578125,-266.3433532714844
-10495.0146484375,21482.34765625,41629.55859375,6457.2841796875,6037.18310546875,94183.828125,79598.5078125,611.6777954101562
-11479.5859375,25080.93359375,44882.0078125,6530.70947265625,5417.32470703125,99258.359375,84246.7109375,245.01979064941406
-12731.171875,7011.361328125,24510.2265625,6267.85302734375,3277.257080078125,79097.2734375,63229.9921875,-687.1148681640625
-12063.97265625,-1969.344970703125,15113.7109375,6093.71044921875,3656.253173828125,68965.828125,52231.19140625,-586.9343872070312
-10910.9580078125,12025.9521484375,30933.58203125,6264.83544921875,5854.65869140625,85433.921875,68570.203125,294.6406555175781
-11468.5888671875,22168.658203125,41368.6484375,6404.04248046875,5972.81005859375,97796.0234375,81107.046875,374.16815185546875
-12987.189453125,8153.44580078125,25309.2578125,6212.13037109375,3562.510009765625,82261.5390625,65020.5703125,-581.5029296875
-12855.7607421875,-6639.5400390625,9623.36328125,5987.42822265625,2960.48828125,65514.02734375,47290.765625,-871.5167846679688
-11467.5830078125,3289.79638671875,21202.99609375,6131.7978515625,5062.6025390625,77018.4921875,58656.08984375,7.577240467071533
-11321.73828125,18609.703125,37289.14453125,6386.4736328125,5995.67578125,94939.5390625,77176.8125,428.9522705078125
-12741.833984375,10710.5966796875,27529.388671875,6261.7509765625,3936.27587890625,86063.90625,67739.125,-381.14190673828125
-13197.2734375,-8044.4140625,6978.236328125,5941.42822265625,2420.224365234375,64279.40625,44184.4296875,-1074.9622802734375
