CP3,C3,F5,PO3,PO4,F6,C4,CP4
108354.0,102654.375,85243.015625,74000.5390625,83891.65625,11908.5390625,87835.5703125,82746.546875
10041.51953125,7125.556640625,7935.3154296875,3048.800048828125,-1603.0892333984375,-64487.27734375,-5378.90185546875,-11712.8046875
72766.3203125,80382.046875,51784.60546875,69644.0234375,89998.90625,124083.6171875,102464.8125,108656.890625
199888.34375,212462.328125,151575.390625,178177.46875,227989.171875,272327.78125,250526.703125,261627.15625
147185.75,145279.03125,115372.2734375,110084.5,132506.015625,89341.296875,142396.328125,141368.171875
19437.833984375,13816.3271484375,15969.134765625,5742.4755859375,-1309.0521240234375,-89629.296875,-6512.33642578125,-15445.0986328125
44206.42578125,49167.10546875,30936.46484375,42386.74609375,54695.203125,72237.1875,62962.0390625,66354.6328125
175900.671875,189045.578125,132566.234375,160159.390625,205538.6875,255772.234375,227594.15625,238653.84375
183378.9375,186533.15625,143395.859375,146775.234375,182767.53125,172072.625,198313.078125,202016.734375
42714.04296875,35356.41015625,34984.25390625,20272.001953125,15049.2041015625,-84144.5859375,11117.8232421875,1454.4278564453125
22446.201171875,24594.11328125,15460.0517578125,20640.873046875,25637.962890625,17871.55859375,29064.21484375,29102.1015625
140450.046875,152522.671875,104204.7578125,130640.2109375,167871.6875,217155.9375,187416.609375,197362.296875
204790.140625,212682.015625,158889.640625,172045.875,217850.625,234413.734375,237707.625,245306.328125
77189.015625,69940.6796875,62032.72265625,46745.73828125,48352.44921875,-41440.53125,48298.0,40506.85546875
10409.5859375,9694.2412109375,7648.72119140625,6606.07958984375,5404.2490234375,-33940.94140625,4233.33056640625,524.6400756835938
